FECHA,RUT,APORTES,RETIROS,PATRIMONIO,rent_diaria,rent_acum
2017-05-23 00:00:00,aaa,0,0,484798039.47,0.00059902423754,0.056907474059035
2017-05-24 00:00:00,aaa,0,0,485678269.12,0.001815662561182,0.058826461390317
2017-05-25 00:00:00,aaa,0,0,485753232.24,0.000154347280425,0.058989888375075
2017-05-26 00:00:00,aaa,0,0,486502105.07,0.001541673385366,0.060622504901354
2017-05-27 00:00:00,aaa,0,0,486502105.07,0,0.060622504901354
2017-05-28 00:00:00,aaa,0,0,486502105.07,0,0.060622504901354
2017-05-29 00:00:00,aaa,0,0,486711429.34,0.000430263852548,0.061078852426412
2017-05-30 00:00:00,aaa,0,0,487124258.21,0.000848200484135,0.061978860022745
2017-05-31 00:00:00,aaa,0,0,486686111.02,-0.000899456725087,0.061023655995197
2017-06-01 00:00:00,aaa,0,0,487759771.46,0.00220606344765,0.06336434149978
2017-06-02 00:00:00,aaa,0,0,488440369.61,0.001395355233915,0.064848112499251
2017-06-03 00:00:00,aaa,0,0,488440369.61,0,0.064848112499251
2017-06-04 00:00:00,aaa,0,0,488440369.61,0,0.064848112499251
2017-06-05 00:00:00,aaa,0,0,488546098.51,0.000216462247141,0.065078611914546
2017-06-06 00:00:00,aaa,0,0,489214340.91,0.001367818517102,0.066535446162092
2017-06-07 00:00:00,aaa,0,0,488591322.76,-0.00127350753627,0.065177205233706
2017-06-08 00:00:00,aaa,0,0,487703221.92,-0.00181767624317,0.063241057932986
2017-06-09 00:00:00,aaa,0,0,487609060.73,-0.000193070674476,0.063035777264801
2017-06-10 00:00:00,aaa,0,0,487609060.73,0,0.063035777264801
2017-06-11 00:00:00,aaa,0,0,487609060.73,0,0.063035777264801
2017-06-12 00:00:00,aaa,0,0,488268418.7,0.001352226656766,0.064473242579915
2017-06-13 00:00:00,aaa,0,0,489041189.28,0.001582675738188,0.066157958554896
2017-06-14 00:00:00,aaa,0,0,489147884.2,0.000218171643491,0.066390563988935
2017-06-15 00:00:00,aaa,0,0,488530267.24,-0.00126263851884,0.065044098186715
2017-06-16 00:00:00,aaa,0,0,488251484.06,-0.000570656924851,0.064436323396813
2017-06-17 00:00:00,aaa,0,0,488251484.06,0,0.064436323396813
2017-06-18 00:00:00,aaa,0,0,488251484.06,0,0.064436323396813
2017-06-19 00:00:00,aaa,0,0,487934210.69,-0.000649815474931,0.063744636201792
2017-06-20 00:00:00,aaa,0,0,487482234.14,-0.000926306334128,0.062759282807383
2017-06-21 00:00:00,aaa,0,0,486617413.73,-0.001774055236137,0.060873889136965
2017-06-22 00:00:00,aaa,0,0,486678820.97,0.000126192031496,0.061007762968196
2017-06-23 00:00:00,aaa,0,0,486787843.84,0.000224014001231,0.061245443562516
2017-06-24 00:00:00,aaa,0,0,486787843.84,0,0.061245443562516
2017-06-25 00:00:00,aaa,0,0,486787843.84,0,0.061245443562516
2017-06-26 00:00:00,aaa,0,0,486830486.84,8.76007906516207E-05,0.061338409502448
2017-06-27 00:00:00,aaa,0,0,486218015.77,-0.001258078708208,0.060003162247249
2017-06-28 00:00:00,aaa,0,0,485599116.43,-0.001272884426176,0.058653900730327
2017-06-29 00:00:00,aaa,0,0,480663569.58,-0.01016382996387,0.047893922492716
2017-06-30 00:00:00,aaa,0,0,484728029.37,0.008455934768577,0.056754845145703
2017-07-01 00:00:00,aaa,0,0,484728029.37,0,0.056754845145703
2017-07-02 00:00:00,aaa,0,0,484728029.37,0,0.056754845145703
2017-07-03 00:00:00,aaa,0,0,486058371.53,0.002744512550118,0.059655122080604
2017-07-04 00:00:00,aaa,0,0,487155541.54,0.002257280347927,0.062047060763256
2017-07-05 00:00:00,aaa,0,0,487843787.98,0.001412785817491,0.063547505788211
2017-07-06 00:00:00,aaa,0,0,487517534.46,-0.00066876637161,0.06283624098173
2017-07-07 00:00:00,aaa,0,0,487734578.19,0.000445201894616,0.063309417689881
2017-07-08 00:00:00,aaa,0,0,487734578.19,0,0.063309417689881
2017-07-09 00:00:00,aaa,0,0,487734578.19,0,0.063309417689881
2017-07-10 00:00:00,aaa,0,0,488077847.39,0.000703803288407,0.064057778354645
2017-07-11 00:00:00,aaa,0,0,487951724.59,-0.000258407138686,0.063782818228744
2017-07-12 00:00:00,aaa,0,0,489594450.75,0.003366575169665,0.06736412305051
2017-07-13 00:00:00,aaa,0,0,490324984.75,0.001492120670242,0.068956759121188
2017-07-14 00:00:00,aaa,0,0,490394792.97,0.00014237132957,0.069108947916237
2017-07-15 00:00:00,aaa,0,0,490394792.97,0,0.069108947916237
2017-07-16 00:00:00,aaa,0,0,490394792.97,0,0.069108947916237
2017-07-17 00:00:00,aaa,0,0,491496371.79,0.002246310188835,0.071510498238915
2017-07-18 00:00:00,aaa,0,0,490717672.88,-0.001584343150213,0.069812857920649
2017-07-19 00:00:00,aaa,0,0,490530440.04,-0.00038154900536,0.069404671888788
2017-07-20 00:00:00,aaa,0,0,490497030.68,-6.81086376561613E-05,0.069331836193483
2017-07-21 00:00:00,aaa,0,0,490210794.14,-0.000583564266644,0.068707812344695
2017-07-22 00:00:00,aaa,0,0,490210794.14,0,0.068707812344695
2017-07-23 00:00:00,aaa,0,0,490210794.14,0,0.068707812344695
2017-07-24 00:00:00,aaa,0,0,490486980.34,0.000563402934618,0.069309925462419
2017-07-25 00:00:00,aaa,0,0,490430829.03,-0.000114480734965,0.069187510076247
2017-07-26 00:00:00,aaa,0,0,491159274.67,0.001485317799945,0.070775593316443
2017-07-27 00:00:00,aaa,0,0,491366079.84,0.000421055206865,0.071226448955393
2017-07-28 00:00:00,aaa,0,0,491373849.84,1.58130573493231E-05,0.071243388320664
2017-07-29 00:00:00,aaa,0,0,491373849.84,0,0.071243388320664
2017-07-30 00:00:00,aaa,0,0,491373849.84,0,0.071243388320664
2017-07-31 00:00:00,aaa,0,0,491086267.77,-0.000585261242725,0.070616431083954
2017-08-01 00:00:00,aaa,0,0,491861510.66,0.001578628727536,0.072306536938235
2017-08-02 00:00:00,aaa,0,0,492675499,0.001654913674599,0.074081111689576
2017-08-03 00:00:00,aaa,0,0,491784198.66,-0.001809102222069,0.072137989163736
2017-08-04 00:00:00,aaa,0,0,492195963.5,0.000837287658127,0.073035677069872
2017-08-05 00:00:00,aaa,0,0,492195963.5,0,0.073035677069872
2017-08-06 00:00:00,aaa,0,0,492195963.5,0,0.073035677069872
2017-08-07 00:00:00,aaa,0,0,492633630.82,0.000889213550001,0.073989834933557
2017-08-08 00:00:00,aaa,0,0,492462492.38,-0.000347394959039,0.073616736278841
2017-08-09 00:00:00,aaa,0,0,491674659.89,-0.001599781713715,0.071899183856604
2017-08-10 00:00:00,aaa,0,0,491571550.74,-0.000209710116082,0.07167439575433
2017-08-11 00:00:00,aaa,0,0,491118032.71,-0.000922588032846,0.0706856817817
2017-08-12 00:00:00,aaa,0,0,491118032.71,0,0.0706856817817
2017-08-13 00:00:00,aaa,0,0,491118032.71,0,0.0706856817817
2017-08-14 00:00:00,aaa,0,0,492174602.44,0.002151356007373,0.072989107855209
2017-08-15 00:00:00,aaa,0,0,492174602.44,0,0.072989107855209
2017-08-16 00:00:00,aaa,0,0,493790876.8,0.003283945071499,0.076512745147723
2017-08-17 00:00:00,aaa,0,0,493757257.96,-6.80831533743653E-05,0.076439452765386
2017-08-18 00:00:00,aaa,0,0,494007619.28,0.00050705344775,0.076985265101204
2017-08-19 00:00:00,aaa,0,0,494007619.28,0,0.076985265101204
2017-08-20 00:00:00,aaa,0,0,494007619.28,0,0.076985265101204
2017-08-21 00:00:00,aaa,0,0,493623964.28,-0.000776617576383,0.076148859414821
2017-08-22 00:00:00,aaa,0,0,494313971.26,0.001397839306701,0.077653142590372
2017-08-23 00:00:00,aaa,0,0,494531580.17,0.000440224073468,0.078127551446588
2017-08-24 00:00:00,aaa,0,0,494985536.49,0.00091795213532,0.079117220934585
2017-08-25 00:00:00,aaa,0,0,495037308.9,0.000104593783421,0.079230089887477
2017-08-26 00:00:00,aaa,0,0,495037308.9,0,0.079230089887477
2017-08-27 00:00:00,aaa,0,0,495037308.9,0,0.079230089887477
2017-08-28 00:00:00,aaa,0,0,495043534.72,1.25764662342043E-05,0.079243662788262
2017-08-29 00:00:00,aaa,0,0,495158967.05,0.000233176118673,0.079495316636653
2017-08-30 00:00:00,aaa,0,0,494756362.58,-0.000813081246208,0.078617599239326
2017-08-31 00:00:00,aaa,0,0,494829947.95,0.000148730517817,0.078778022593388
2017-09-01 00:00:00,aaa,0,0,495571113.84,0.001497819388399,0.080393837231407
2017-09-02 00:00:00,aaa,0,0,495571113.84,0,0.080393837231407
2017-09-03 00:00:00,aaa,0,0,495571113.84,0,0.080393837231407
2017-09-04 00:00:00,aaa,0,0,494572160.12,-0.002015762606217,0.078216019734329
2017-09-05 00:00:00,aaa,0,0,494280505.9,-0.00058971014448,0.077580184809551
2017-09-06 00:00:00,aaa,0,0,492840263.75,-0.002913815399977,0.074440315072342
2017-09-07 00:00:00,aaa,0,0,493353527.03,0.001041439423181,0.075559279574313
2017-09-08 00:00:00,aaa,0,0,493220844.59,-0.00026893988333,0.07527001878715
2017-09-09 00:00:00,aaa,0,0,493220844.59,0,0.07527001878715
2017-09-10 00:00:00,aaa,0,0,493220844.59,0,0.07527001878715
2017-09-11 00:00:00,aaa,0,0,493760262.97,0.001093665010141,0.076446003983151
2017-09-12 00:00:00,aaa,0,0,493451577.64,-0.000625172483795,0.07577303956117
2017-09-13 00:00:00,aaa,0,0,492722793.67,-0.001476910811564,0.074184218728252
2017-09-14 00:00:00,aaa,0,0,492645290.08,-0.000157296538735,0.074015253268683
2017-09-15 00:00:00,aaa,0,0,490760335.5,-0.00382619019801,0.069905866634113
2017-09-16 00:00:00,aaa,0,0,490760335.5,0,0.069905866634113
2017-09-17 00:00:00,aaa,0,0,490760335.5,0,0.069905866634113
2017-09-18 00:00:00,aaa,0,0,490760335.5,0,0.069905866634113
2017-09-19 00:00:00,aaa,0,0,490760335.5,0,0.069905866634113
2017-09-20 00:00:00,aaa,0,0,494177169.81,0.006962327765382,0.077354901955725
2017-09-21 00:00:00,aaa,0,0,494616711.38,0.00088944127097,0.078313145869006
2017-09-22 00:00:00,aaa,0,0,495438181.81,0.00166082223083,0.080104032313461
2017-09-23 00:00:00,aaa,0,0,495438181.81,0,0.080104032313461
2017-09-24 00:00:00,aaa,0,0,495438181.81,0,0.080104032313461
2017-09-25 00:00:00,aaa,0,0,495242141.9,-0.000395689951234,0.079676646001587
2017-09-26 00:00:00,aaa,0,0,495092049.72,-0.000303068271662,0.07934943026653
2017-09-27 00:00:00,aaa,0,0,495823719.55,0.001477846049869,0.080944542558477
2017-09-28 00:00:00,aaa,0,0,495746745.66,-0.000155244468881,0.080776731897078
2017-09-29 00:00:00,aaa,0,0,496815149.2,0.002155139795376,0.083105956841906
2017-09-30 00:00:00,aaa,0,0,496815149.2,0,0.083105956841906
2017-10-01 00:00:00,aaa,0,0,496815149.2,0,0.083105956841906
2017-10-02 00:00:00,aaa,0,0,496637273.09,-0.000358032781984,0.082718169402994
2017-10-03 00:00:00,aaa,0,0,498116608.7,0.002978704358607,0.085943266733338
2017-10-04 00:00:00,aaa,0,0,498870859.87,0.001514206024907,0.087587608570533
2017-10-05 00:00:00,aaa,0,0,498068333.28,-0.001608686043938,0.085838021563066
2017-10-06 00:00:00,aaa,0,0,497315736.93,-0.001511030313941,0.084197287396455
2017-10-07 00:00:00,aaa,0,0,497315736.93,0,0.084197287396455
2017-10-08 00:00:00,aaa,0,0,497315736.93,0,0.084197287396455
2017-10-09 00:00:00,aaa,0,0,497315736.93,0,0.084197287396455
2017-10-10 00:00:00,aaa,0,0,496595527.5,-0.001448193524794,0.082627159905249
2017-10-11 00:00:00,aaa,0,0,496469551.77,-0.00025367874462,0.082352520406433
2017-10-12 00:00:00,aaa,0,0,494821887.67,-0.003318761632261,0.078760450389127
2017-10-13 00:00:00,aaa,0,0,495377194.64,0.001122236068851,0.079971074276203
2017-10-14 00:00:00,aaa,0,0,495377194.64,0,0.079971074276203
2017-10-15 00:00:00,aaa,0,0,495377194.64,0,0.079971074276203
2017-10-16 00:00:00,aaa,0,0,495256502.33,-0.000243637194659,0.079707953153354
2017-10-17 00:00:00,aaa,0,0,495499301.96,0.000490250261951,0.080237280260218
